央视,#genre#
江西卫视,http://39.135.138.8:6610/PLTV/88888888/224/3221225746/5/index.m3u8
江西卫视,http://39.135.138.8:6610/PLTV/88888888/224/3221225492/5/index.m3u8
河北卫视,http://39.135.138.8:6610/PLTV/88888888/224/3221225610/5/index.m3u8
浙江卫视,http://39.135.138.8:6610/PLTV/88888888/224/3221225744/5/index.m3u8
浙江卫视,http://39.135.138.8:6610/PLTV/88888888/224/3221225491/5/index.m3u8
浙江卫视,http://39.135.138.8:6610/PLTV/88888888/224/3221225703/5/index.m3u8
海南卫视,http://39.135.138.8:6610/PLTV/88888888/224/3221226212/5/index.m3u8
深圳卫视,http://39.135.138.8:6610/PLTV/88888888/224/3221225741/5/index.m3u8
深圳卫视,http://39.135.138.8:6610/PLTV/88888888/224/3221225598/5/index.m3u8
深圳卫视,http://39.135.138.8:6610/PLTV/88888888/224/3221225700/5/index.m3u8
湖北卫视,http://39.135.138.8:6610/PLTV/88888888/224/3221225740/5/index.m3u8
湖北卫视,http://39.135.138.8:6610/PLTV/88888888/224/3221225596/5/index.m3u8
湖北卫视,http://39.135.138.8:6610/PLTV/88888888/224/3221225699/5/index.m3u8
湖南卫视,http://39.135.138.8:6610/PLTV/88888888/224/3221225745/5/index.m3u8
湖南卫视,http://39.135.138.8:6610/PLTV/88888888/224/3221225490/5/index.m3u8
湖南卫视,http://39.135.138.8:6610/PLTV/88888888/224/3221225704/5/index.m3u8
贵州卫视,http://39.135.138.8:6610/PLTV/88888888/224/3221225483/5/index.m3u8
辽宁卫视,http://39.135.138.8:6610/PLTV/88888888/224/3221225735/5/index.m3u8
辽宁卫视,http://39.135.138.8:6610/PLTV/88888888/224/3221225601/5/index.m3u8
辽宁卫视,http://39.135.138.8:6610/PLTV/88888888/224/3221225696/5/index.m3u8
重庆卫视,http://39.135.138.8:6610/PLTV/88888888/224/3221225734/5/index.m3u8
重庆卫视,http://39.135.138.8:6610/PLTV/88888888/224/3221225612/5/index.m3u8
重庆卫视,http://39.135.138.8:6610/PLTV/88888888/224/3221225692/5/index.m3u8
黑龙江卫视,http://39.135.138.8:6610/PLTV/88888888/224/3221225736/5/index.m3u8
黑龙江卫视,http://39.135.138.8:6610/PLTV/88888888/224/3221225586/5/index.m3u8
黑龙江卫视,http://39.135.138.8:6610/PLTV/88888888/224/3221225690/5/index.m3u8
上海纪实人文,http://39.135.138.8:6610/PLTV/88888888/224/3221225654/5/index.m3u8
上海纪实人文,http://39.135.138.8:6610/PLTV/88888888/224/3221225609/5/index.m3u8
上海纪实人文,http://39.135.138.8:6610/PLTV/88888888/224/3221225655/5/index.m3u8
北京冬奥纪实,http://39.135.138.8:6610/PLTV/88888888/224/3221225675/5/index.m3u8
北京冬奥纪实,http://39.135.138.8:6610/PLTV/88888888/224/3221225676/5/index.m3u8
湖南金鹰纪实,http://39.135.138.8:6610/PLTV/88888888/224/3221225595/5/index.m3u8
北京卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225600/index.m3u8
北京卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225673/index.m3u8
北京卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225674/index.m3u8
湖南卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225490/index.m3u8
湖南卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225704/index.m3u8
湖南卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225745/index.m3u8
东方卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225489/index.m3u8
东方卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225561/index.m3u8
东方卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225658/index.m3u8
东方卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225659/index.m3u8
江苏卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225488/index.m3u8
江苏卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225702/index.m3u8
江苏卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225743/index.m3u8
浙江卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225491/index.m3u8
浙江卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225703/index.m3u8
浙江卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225744/index.m3u8
浙江卫视,http://117.169.26.46:6610/PLTV/88888910/224/3221225744/index.m3u8
广东卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225597/index.m3u8
广东卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225701/index.m3u8
广东卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225742/index.m3u8
重庆卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225612/index.m3u8
重庆卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225692/index.m3u8
重庆卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225734/index.m3u8
深圳卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225598/index.m3u8
深圳卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225700/index.m3u8
深圳卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225741/index.m3u8
安徽卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225691/index.m3u8
安徽卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225737/index.m3u8
湖北卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225596/index.m3u8
湖北卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225699/index.m3u8
湖北卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225740/index.m3u8
辽宁卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225547/index.m3u8
辽宁卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225601/index.m3u8
辽宁卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225696/index.m3u8
辽宁卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225735/index.m3u8
黑龙江卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225586/index.m3u8
黑龙江卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225690/index.m3u8
黑龙江卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225736/index.m3u8
河南卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225611/index.m3u8
云南卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225538/index.m3u8
云南卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225664/index.m3u8
河北卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225610/index.m3u8
河北卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225544/index.m3u8
东南卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225585/index.m3u8
东南卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225657/index.m3u8
贵州卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225483/index.m3u8
贵州卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225728/index.m3u8
山东卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225484/index.m3u8
山东卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225697/index.m3u8
山东卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225738/index.m3u8
天津卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225485/index.m3u8
天津卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225698/index.m3u8
天津卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225739/index.m3u8
四川卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225487/index.m3u8
江西卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225492/index.m3u8
江西卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225705/index.m3u8
江西卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225746/index.m3u8
兵团卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225530/index.m3u8
陕西卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225531/index.m3u8
陕西卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225729/index.m3u8
内蒙古卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225533/index.m3u8
内蒙古卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225667/index.m3u8
新疆卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225534/index.m3u8
新疆卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225725/index.m3u8
宁夏卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225535/index.m3u8
宁夏卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225726/index.m3u8
甘肃卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225536/index.m3u8
甘肃卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225724/index.m3u8
青海卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225546/index.m3u8
青海卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225727/index.m3u8
海南卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225548/index.m3u8
海南卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225722/index.m3u8
山西卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225549/index.m3u8
山西卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225730/index.m3u8
广西卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225551/index.m3u8
广西卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225731/index.m3u8
吉林卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225553/index.m3u8
吉林卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225680/index.m3u8
西藏卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225562/index.m3u8
西藏卫视,http://39.137.49.76:8080/PLTV/88888910/224/3221225723/index.m3u8
北京卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225543/index.m3u8
北京卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225600/index.m3u8
北京卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225673/index.m3u8
北京卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225674/index.m3u8
湖南卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225490/index.m3u8
湖南卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225555/index.m3u8
湖南卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225704/index.m3u8
湖南卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225745/index.m3u8
东方卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225489/index.m3u8
东方卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225561/index.m3u8
东方卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225658/index.m3u8
东方卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225659/index.m3u8
江苏卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225488/index.m3u8
江苏卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225582/index.m3u8
江苏卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225702/index.m3u8
江苏卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225743/index.m3u8
浙江卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225491/index.m3u8
浙江卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225557/index.m3u8
浙江卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225703/index.m3u8
浙江卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225744/index.m3u8
浙江卫视,http://117.169.26.46:6610/PLTV/88888910/224/3221225744/index.m3u8
广东卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225558/index.m3u8
广东卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225597/index.m3u8
广东卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225701/index.m3u8
广东卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225742/index.m3u8
重庆卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225612/index.m3u8
重庆卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225692/index.m3u8
重庆卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225734/index.m3u8
深圳卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225559/index.m3u8
深圳卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225598/index.m3u8
深圳卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225700/index.m3u8
深圳卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225741/index.m3u8
安徽卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225691/index.m3u8
安徽卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225737/index.m3u8
湖北卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225550/index.m3u8
湖北卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225596/index.m3u8
湖北卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225699/index.m3u8
湖北卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225740/index.m3u8
辽宁卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225547/index.m3u8
辽宁卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225601/index.m3u8
辽宁卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225696/index.m3u8
辽宁卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225735/index.m3u8
黑龙江卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225586/index.m3u8
黑龙江卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225542/index.m3u8
黑龙江卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225690/index.m3u8
黑龙江卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225736/index.m3u8
河南卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225611/index.m3u8
河南卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225545/index.m3u8
河南卫视,http://39.135.140.19:6610/PLTV/88888910/224/3221225611/index.m3u8
云南卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225538/index.m3u8
云南卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225664/index.m3u8
河北卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225610/index.m3u8
河北卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225544/index.m3u8
河北卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225732/index.m3u8
东南卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225585/index.m3u8
东南卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225552/index.m3u8
东南卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225657/index.m3u8
贵州卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225483/index.m3u8
贵州卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225537/index.m3u8
贵州卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225728/index.m3u8
山东卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225484/index.m3u8
山东卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225539/index.m3u8
山东卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225697/index.m3u8
山东卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225738/index.m3u8
山东卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225539/index.m3u8
天津卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225485/index.m3u8
天津卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225556/index.m3u8
天津卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225698/index.m3u8
天津卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225739/index.m3u8
四川卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225487/index.m3u8
四川卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225532/index.m3u8
四川卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225733/index.m3u8
江西卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225492/index.m3u8
江西卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225583/index.m3u8
江西卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225705/index.m3u8
江西卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225746/index.m3u8
兵团卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225530/index.m3u8
陕西卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225531/index.m3u8
陕西卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225729/index.m3u8
内蒙古卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225533/index.m3u8
内蒙古卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225667/index.m3u8
新疆卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225534/index.m3u8
新疆卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225725/index.m3u8
宁夏卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225535/index.m3u8
宁夏卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225726/index.m3u8
甘肃卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225536/index.m3u8
甘肃卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225724/index.m3u8
青海卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225546/index.m3u8
青海卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225727/index.m3u8
海南卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225548/index.m3u8
海南卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225722/index.m3u8
山西卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225549/index.m3u8
山西卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225730/index.m3u8
广西卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225551/index.m3u8
广西卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225731/index.m3u8
吉林卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225553/index.m3u8
吉林卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225680/index.m3u8
西藏卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225562/index.m3u8
西藏卫视,http://117.169.120.98:8080/PLTV/88888910/224/3221225723/index.m3u8
江西,#genre#
JXTV2,http://39.137.49.76:8080/PLTV/88888910/224/3221225584/index.m3u8
JXTV3,http://39.137.49.76:8080/PLTV/88888910/224/3221225580/index.m3u8
JXTV4,http://39.137.49.76:8080/PLTV/88888910/224/3221225579/index.m3u8
JXTV5,http://39.137.49.76:8080/PLTV/88888910/224/3221225578/index.m3u8
JXTV6,http://39.137.49.76:8080/PLTV/88888910/224/3221225577/index.m3u8
JXTV7,http://39.137.49.76:8080/PLTV/88888910/224/3221225615/index.m3u8
JXTV7,http://39.137.49.76:8080/PLTV/88888910/224/3221225576/index.m3u8
JXTV2,http://117.169.120.98:8080/PLTV/88888910/224/3221225584/index.m3u8
JXTV3,http://117.169.120.98:8080/PLTV/88888910/224/3221225580/index.m3u8
JXTV4,http://117.169.120.98:8080/PLTV/88888910/224/3221225579/index.m3u8
JXTV5,http://117.169.120.98:8080/PLTV/88888910/224/3221225578/index.m3u8
JXTV6,http://117.169.120.98:8080/PLTV/88888910/224/3221225577/index.m3u8
JXTV7,http://117.169.120.98:8080/PLTV/88888910/224/3221225615/index.m3u8
JXTV7,http://117.169.120.98:8080/PLTV/88888910/224/3221225576/index.m3u8
JXTV5,http://39.135.138.8:6610/PLTV/88888888/224/3221225578/1/index.m3u8
JXTV6,http://39.135.138.8:6610/PLTV/88888888/224/3221225577/1/index.m3u8
JXTV4,http://39.135.138.8:6610/PLTV/88888888/224/3221225579/1/index.m3u8
JXTV7,http://39.135.138.8:6610/PLTV/88888888/224/3221225615/1/index.m3u8
JXTV7,http://39.135.138.8:6610/PLTV/88888888/224/3221225576/1/index.m3u8
JXTV3,http://39.135.138.8:6610/PLTV/88888888/224/3221225580/1/index.m3u8
JXTV2,http://39.135.138.8:6610/PLTV/88888888/224/3221225584/1/index.m3u8
NewTV,#genre#
NewTV江西,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225979/index.m3u8
NewTV山东,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226184/index.m3u8
NewTV广东,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226185/index.m3u8
NewTV四川,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226187/index.m3u8
NewTV吉林,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226189/index.m3u8
NewTV黑龙江,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226192/index.m3u8
NewTV东北热剧,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226202/index.m3u8
NewTV中国功夫,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225660/index.m3u8
NewTV军事评论,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225757/index.m3u8
NewTV军旅剧场,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225669/index.m3u8
NewTV农业致富,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225670/index.m3u8
NewTV动作电影,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225671/index.m3u8
NewTV古装剧场,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225678/index.m3u8
NewTV家庭剧场,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225713/index.m3u8
NewTV怡伴健康,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225666/index.m3u8
NewTV惊悚悬疑,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225717/index.m3u8
NewTV明星大片,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225716/index.m3u8
NewTV欢乐剧场,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226210/index.m3u8
NewTV武搏世界,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225656/index.m3u8
NewTV海外剧场,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225712/index.m3u8
NewTV潮妈辣婆,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225708/index.m3u8
NewTV炫舞未来,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225707/index.m3u8
NewTV爱情喜剧,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225748/index.m3u8
NewTV精品体育,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225709/index.m3u8
NewTV精品大剧,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225714/index.m3u8
NewTV超级体育,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225622/index.m3u8
NewTV超级体育,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225648/index.m3u8
NewTV超级体育,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225767/index.m3u8
NewTV超级电影,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225623/index.m3u8
NewTV超级电影,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225766/index.m3u8
NewTV超级电视剧,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225625/index.m3u8
NewTV超级电视剧,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225765/index.m3u8
NewTV超级综艺,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225620/index.m3u8
NewTV超级综艺,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225768/index.m3u8
NewTV金牌综艺,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225711/index.m3u8
黑莓动画,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225672/index.m3u8
黑莓电影,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225718/index.m3u8
黑莓电影,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225764/index.m3u8
黑莓电影,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225769/index.m3u8
黑莓电竞,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225653/index.m3u8
黑莓电竞,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225749/index.m3u8
黑莓电竞,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225750/index.m3u8
NewTV江西,http://39.135.138.8:6610/PLTV/88888888/224/3221225979/5/index.m3u8
NewTV山东,http://39.135.138.8:6610/PLTV/88888888/224/3221226184/5/index.m3u8
NewTV广东,http://39.135.138.8:6610/PLTV/88888888/224/3221226185/5/index.m3u8
NewTV四川,http://39.135.138.8:6610/PLTV/88888888/224/3221226187/5/index.m3u8
NewTV吉林,http://39.135.138.8:6610/PLTV/88888888/224/3221226189/5/index.m3u8
NewTV黑龙江,http://39.135.138.8:6610/PLTV/88888888/224/3221226192/5/index.m3u8
NewTV东北热剧,http://39.135.138.8:6610/PLTV/88888888/224/3221226202/5/index.m3u8
NewTV中国功夫,http://39.135.138.8:6610/PLTV/88888888/224/3221225660/5/index.m3u8
NewTV军事评论,http://39.135.138.8:6610/PLTV/88888888/224/3221225757/5/index.m3u8
NewTV军旅剧场,http://39.135.138.8:6610/PLTV/88888888/224/3221225669/5/index.m3u8
NewTV农业致富,http://39.135.138.8:6610/PLTV/88888888/224/3221225670/5/index.m3u8
NewTV动作电影,http://39.135.138.8:6610/PLTV/88888888/224/3221225671/5/index.m3u8
NewTV古装剧场,http://39.135.138.8:6610/PLTV/88888888/224/3221225678/5/index.m3u8
NewTV家庭剧场,http://39.135.138.8:6610/PLTV/88888888/224/3221225713/5/index.m3u8
NewTV怡伴健康,http://39.135.138.8:6610/PLTV/88888888/224/3221225666/5/index.m3u8
NewTV惊悚悬疑,http://39.135.138.8:6610/PLTV/88888888/224/3221225717/5/index.m3u8
NewTV明星大片,http://39.135.138.8:6610/PLTV/88888888/224/3221225716/5/index.m3u8
NewTV欢乐剧场,http://39.135.138.8:6610/PLTV/88888888/224/3221226210/5/index.m3u8
NewTV武搏世界,http://39.135.138.8:6610/PLTV/88888888/224/3221225656/5/index.m3u8
NewTV海外剧场,http://39.135.138.8:6610/PLTV/88888888/224/3221225712/5/index.m3u8
NewTV潮妈辣婆,http://39.135.138.8:6610/PLTV/88888888/224/3221225708/5/index.m3u8
NewTV炫舞未来,http://39.135.138.8:6610/PLTV/88888888/224/3221225707/5/index.m3u8
NewTV爱情喜剧,http://39.135.138.8:6610/PLTV/88888888/224/3221225748/5/index.m3u8
NewTV精品体育,http://39.135.138.8:6610/PLTV/88888888/224/3221225709/5/index.m3u8
NewTV精品大剧,http://39.135.138.8:6610/PLTV/88888888/224/3221225714/5/index.m3u8
NewTV超级体育,http://39.135.138.8:6610/PLTV/88888888/224/3221225622/5/index.m3u8
NewTV超级体育,http://39.135.138.8:6610/PLTV/88888888/224/3221225648/5/index.m3u8
NewTV超级体育,http://39.135.138.8:6610/PLTV/88888888/224/3221225767/5/index.m3u8
NewTV超级电影,http://39.135.138.8:6610/PLTV/88888888/224/3221225623/5/index.m3u8
NewTV超级电影,http://39.135.138.8:6610/PLTV/88888888/224/3221225766/5/index.m3u8
NewTV超级电视剧,http://39.135.138.8:6610/PLTV/88888888/224/3221225625/5/index.m3u8
NewTV超级电视剧,http://39.135.138.8:6610/PLTV/88888888/224/3221225765/5/index.m3u8
NewTV超级综艺,http://39.135.138.8:6610/PLTV/88888888/224/3221225620/5/index.m3u8
NewTV超级综艺,http://39.135.138.8:6610/PLTV/88888888/224/3221225768/5/index.m3u8
NewTV金牌综艺,http://39.135.138.8:6610/PLTV/88888888/224/3221225711/5/index.m3u8
黑莓动画,http://39.135.138.8:6610/PLTV/88888888/224/3221225672/5/index.m3u8
